year,month,day,hour,pm2.5,cbwd,DEWP,TEMP,PRES,Iws,Is,Ir
2014,1,23,4,350,NW,-15,-7,1020,0.89,0,0
2014,1,23,5,321,cv,-16,-8,1019,0.45,0,0
2014,1,23,6,294,NW,-15,-8,1018,0.89,0,0
2014,1,23,7,239,NW,-16,-8,1018,2.68,0,0
2014,1,23,8,219,NW,-15,-6,1018,4.47,0,0
2014,1,23,9,221,cv,-13,-5,1018,0.89,0,0
2014,1,23,10,245,cv,-14,-2,1017,1.34,0,0
2014,1,23,11,311,NW,-16,0,1018,1.79,0,0
2014,1,23,12,240,cv,-15,2,1016,0.89,0,0
2014,1,23,13,235,NE,-15,2,1015,1.79,0,0
2014,1,23,14,232,cv,-14,2,1014,0.89,0,0
2014,1,23,15,238,cv,-14,3,1014,1.78,0,0
2014,1,23,16,243,cv,-14,3,1013,2.67,0,0
2014,1,23,17,282,NE,-14,1,1013,0.89,0,0
2014,1,23,18,310,cv,-12,-1,1014,0.89,0,0
2014,1,23,19,295,cv,-12,-4,1015,1.78,0,0
2014,1,23,20,301,NW,-11,-3,1015,0.89,0,0
2014,1,23,21,325,NE,-12,-5,1015,1.79,0,0
2014,1,23,22,319,NW,-11,-4,1015,0.89,0,0
2014,1,23,23,335,NW,-11,-3,1016,2.68,0,0
2014,1,24,0,301,NW,-11,-3,1015,4.47,0,0
2014,1,24,1,312,NW,-12,-3,1016,6.26,0,0
2014,1,24,2,316,NW,-11,-3,1015,8.05,0,0
2014,1,24,3,296,NW,-11,-3,1014,11.18,0,0
2014,1,24,4,270,NW,-12,-2,1015,12.97,0,0
2014,1,24,5,252,NW,-12,-3,1014,16.99,0,0
2014,1,24,6,234,NW,-12,-3,1014,21.91,0,0
2014,1,24,7,233,cv,-12,-3,1016,0.89,0,0
2014,1,24,8,241,cv,-12,-3,1016,1.78,0,0
2014,1,24,9,231,NW,-12,-1,1017,1.79,0,0
2014,1,24,10,214,NW,-13,1,1017,3.58,0,0
2014,1,24,11,210,NW,-16,4,1019,6.71,0,0
2014,1,24,12,178,NW,-15,5,1018,11.63,0,0
2014,1,24,13,142,NW,-16,7,1017,15.65,0,0
2014,1,24,14,122,NE,-21,10,1016,4.92,0,0
2014,1,24,15,59,NE,-22,10,1017,8.94,0,0
2014,1,24,16,47,NE,-23,10,1017,13.86,0,0
2014,1,24,17,40,NE,-24,9,1018,17.88,0,0
2014,1,24,18,32,NE,-24,9,1019,21.9,0,0
2014,1,24,19,48,NE,-25,8,1020,25.92,0,0
2014,1,24,20,32,NE,-24,5,1021,29.05,0,0
2014,1,24,21,25,NW,-23,4,1021,3.13,0,0
2014,1,24,22,26,NE,-23,4,1021,1.79,0,0
2014,1,24,23,43,NW,-21,1,1022,4.02,0,0
2014,1,25,0,54,NE,-20,1,1023,1.79,0,0
2014,1,25,1,55,NW,-19,-1,1022,1.79,0,0
2014,1,25,2,53,cv,-17,-1,1023,0.89,0,0
2014,1,25,3,60,cv,-17,-1,1023,1.78,0,0
2014,1,25,4,55,NW,-17,-1,1023,1.79,0,0
2014,1,25,5,42,NW,-15,-2,1023,3.58,0,0
2014,1,25,6,36,NW,-19,1,1024,6.71,0,0
2014,1,25,7,32,NW,-21,1,1025,9.84,0,0
2014,1,25,8,14,NW,-20,0,1026,12.97,0,0
2014,1,25,9,15,NW,-21,5,1027,16.99,0,0
2014,1,25,10,18,NE,-20,6,1028,4.02,0,0
2014,1,25,11,14,NE,-21,6,1028,8.94,0,0
2014,1,25,12,15,NE,-22,6,1028,14.75,0,0
2014,1,25,13,15,NE,-22,6,1027,20.56,0,0
2014,1,25,14,14,NE,-24,6,1027,26.37,0,0
2014,1,25,15,19,NE,-24,6,1027,31.29,0,0
2014,1,25,16,17,NE,-24,5,1027,35.31,0,0
2014,1,25,17,16,SE,-24,4,1028,0.89,0,0
2014,1,25,18,14,cv,-23,0,1029,0.89,0,0
2014,1,25,19,33,NW,-20,-1,1030,0.89,0,0
2014,1,25,20,45,NW,-22,-2,1031,4.02,0,0
2014,1,25,21,55,SE,-13,0,1032,3.13,0,0
2014,1,25,22,71,SE,-7,0,1033,6.26,0,0
2014,1,25,23,59,SE,-7,-1,1034,10.28,0,0
2014,1,26,0,42,SE,-8,-2,1034,13.41,0,0
2014,1,26,1,31,SE,-9,-3,1034,15.2,0,0
2014,1,26,2,30,cv,-9,-5,1034,0.89,0,0
2014,1,26,3,39,SE,-8,-3,1034,1.79,0,0
2014,1,26,4,23,SE,-9,-2,1033,3.58,0,0
2014,1,26,5,26,SE,-9,-2,1033,5.37,0,0
2014,1,26,6,25,SE,-10,-3,1033,7.16,0,0
2014,1,26,7,26,SE,-12,-5,1034,10.29,0,0
2014,1,26,8,24,SE,-12,-6,1034,12.08,0,0
2014,1,26,9,29,SE,-11,-3,1033,13.87,0,0
2014,1,26,10,28,SE,-10,-1,1033,17,0,0
2014,1,26,11,35,SE,-11,1,1032,21.02,0,0
2014,1,26,12,35,SE,-11,2,1031,25.94,0,0
2014,1,26,13,38,SE,-12,2,1029,30.86,0,0
2014,1,26,14,49,SE,-12,2,1027,34.88,0,0
2014,1,26,15,65,SE,-12,3,1026,38.9,0,0
2014,1,26,16,72,SE,-13,3,1024,42.92,0,0
2014,1,26,17,74,SE,-13,2,1024,44.71,0,0
2014,1,26,18,80,cv,-13,1,1024,0.89,0,0
2014,1,26,19,88,SE,-12,0,1024,3.13,0,0
2014,1,26,20,106,SE,-12,0,1023,6.26,0,0
2014,1,26,21,113,SE,-10,-1,1023,8.05,0,0
2014,1,26,22,139,SE,-8,-2,1022,11.18,0,0
2014,1,26,23,119,SE,-8,-3,1021,12.97,0,0
2014,1,27,0,122,SE,-8,-3,1020,14.76,0,0
2014,1,27,1,116,cv,-9,-5,1020,0.45,0,0
2014,1,27,2,132,NE,-10,-6,1019,0.89,0,0
2014,1,27,3,120,cv,-10,-6,1019,0.45,0,0
2014,1,27,4,111,NW,-10,-7,1018,1.79,0,0
2014,1,27,5,108,NW,-10,-6,1017,3.58,0,0
2014,1,27,6,110,NW,-11,-7,1017,6.71,0,0
2014,1,27,7,119,NW,-10,-7,1017,8.5,0,0
2014,1,27,8,125,NW,-10,-6,1017,10.29,0,0
2014,1,27,9,143,NW,-8,-4,1017,13.42,0,0
2014,1,27,10,149,NW,-8,-1,1017,16.55,0,0
2014,1,27,11,133,NW,-11,2,1018,19.68,0,0
2014,1,27,12,136,NW,-12,3,1017,22.81,0,0
2014,1,27,13,149,NW,-12,5,1016,25.94,0,0
2014,1,27,14,161,NW,-12,7,1016,29.07,0,0
2014,1,27,15,167,NW,-12,7,1016,30.86,0,0
2014,1,27,16,167,NW,-12,7,1017,32.65,0,0
2014,1,27,17,53,cv,-12,6,1018,0.89,0,0
2014,1,27,18,19,NW,-20,8,1020,7.15,0,0
2014,1,27,19,32,NW,-27,7,1022,16.09,0,0
2014,1,27,20,15,NW,-27,7,1023,27.27,0,0
2014,1,27,21,11,NW,-28,5,1025,36.21,0,0
2014,1,27,22,10,NW,-28,4,1026,44.26,0,0
2014,1,27,23,11,NE,-26,2,1027,3.13,0,0
2014,1,28,0,11,NE,-24,2,1028,4.92,0,0
2014,1,28,1,9,NW,-21,-1,1028,3.13,0,0
2014,1,28,2,19,NW,-21,-3,1029,7.15,0,0
2014,1,28,3,13,NW,-21,-4,1029,10.28,0,0
2014,1,28,4,13,NW,-21,-5,1029,13.41,0,0
2014,1,28,5,14,cv,-22,-5,1029,0.89,0,0
2014,1,28,6,17,NE,-21,-4,1029,3.13,0,0
2014,1,28,7,16,SE,-22,-3,1030,1.79,0,0
2014,1,28,8,18,cv,-21,-4,1031,0.89,0,0
2014,1,28,9,31,cv,-19,0,1031,1.78,0,0
2014,1,28,10,23,SE,-22,1,1031,1.79,0,0
2014,1,28,11,15,SE,-16,2,1031,4.92,0,0
2014,1,28,12,57,SE,-16,3,1030,8.94,0,0
2014,1,28,13,65,SE,-11,5,1028,14.75,0,0
2014,1,28,14,64,SE,-12,5,1028,20.56,0,0
2014,1,28,15,65,SE,-11,5,1027,25.48,0,0
2014,1,28,16,64,SE,-12,5,1026,30.4,0,0
2014,1,28,17,81,SE,-13,4,1025,34.42,0,0
2014,1,28,18,75,SE,-14,1,1025,37.55,0,0
2014,1,28,19,70,SE,-13,0,1025,40.68,0,0
2014,1,28,20,71,SE,-10,1,1025,44.7,0,0
2014,1,28,21,83,SE,-8,-1,1025,48.72,0,0
2014,1,28,22,74,SE,-8,-2,1024,52.74,0,0
2014,1,28,23,86,SE,-8,-3,1023,54.53,0,0
2014,1,29,0,75,SE,-9,-4,1023,56.32,0,0
2014,1,29,1,72,NE,-9,-5,1022,1.79,0,0
2014,1,29,2,74,SE,-8,-4,1021,1.79,0,0
2014,1,29,3,76,cv,-9,-5,1020,0.89,0,0
2014,1,29,4,84,cv,-10,-6,1019,1.34,0,0
2014,1,29,5,81,NE,-10,-7,1017,0.89,0,0
2014,1,29,6,86,cv,-10,-7,1016,0.89,0,0
2014,1,29,7,84,NE,-10,-7,1016,0.89,0,0
2014,1,29,8,88,SE,-10,-7,1015,1.79,0,0
2014,1,29,9,91,cv,-7,-3,1016,0.89,0,0
2014,1,29,10,102,SE,-7,-2,1015,1.79,0,0
2014,1,29,11,121,SE,-7,0,1014,3.58,0,0
2014,1,29,12,132,NE,-8,1,1013,1.79,0,0
2014,1,29,13,163,SE,-9,2,1012,1.79,0,0
2014,1,29,14,175,cv,-9,2,1011,0.89,0,0
2014,1,29,15,190,cv,-9,3,1011,1.78,0,0
2014,1,29,16,203,cv,-9,3,1011,2.67,0,0
2014,1,29,17,205,cv,-9,2,1011,3.56,0,0
2014,1,29,18,217,NE,-8,-1,1011,0.89,0,0
2014,1,29,19,241,NE,-9,-3,1012,1.78,0,0
2014,1,29,20,226,NW,-9,-3,1013,1.79,0,0
2014,1,29,21,225,NW,-9,-3,1013,4.92,0,0
2014,1,29,22,205,NW,-10,-4,1013,8.05,0,0
2014,1,29,23,213,cv,-8,-2,1013,0.89,0,0
2014,1,30,0,229,cv,-10,-3,1014,1.78,0,0
2014,1,30,1,217,cv,-10,-3,1014,2.67,0,0
2014,1,30,2,218,SE,-10,-4,1015,1.79,0,0
2014,1,30,3,128,cv,-10,-2,1015,0.89,0,0
2014,1,30,4,88,NW,-15,-1,1016,4.92,0,0
2014,1,30,5,20,NW,-14,-4,1016,8.94,0,0
2014,1,30,6,16,NW,-21,1,1017,14.75,0,0
2014,1,30,7,6,NW,-20,0,1018,18.77,0,0
2014,1,30,8,12,NW,-19,-2,1019,21.9,0,0
2014,1,30,9,20,cv,-23,4,1020,0.89,0,0
2014,1,30,10,26,NE,-24,4,1021,4.02,0,0
2014,1,30,11,16,NE,-26,5,1021,7.15,0,0
2014,1,30,12,16,NE,-27,7,1020,8.94,0,0
2014,1,30,13,16,SE,-27,7,1018,3.13,0,0
2014,1,30,14,12,SE,-26,8,1017,4.92,0,0
2014,1,30,15,17,SE,-26,8,1017,6.71,0,0
2014,1,30,16,17,SE,-26,8,1017,10.73,0,0
2014,1,30,17,25,SE,-24,7,1017,14.75,0,0
2014,1,30,18,39,SE,-24,4,1018,16.54,0,0
2014,1,30,19,54,SE,-18,4,1018,21.46,0,0
2014,1,30,20,123,SE,-7,2,1019,26.38,0,0
2014,1,30,21,142,SE,-6,0,1020,29.51,0,0
2014,1,30,22,157,SE,-5,-1,1020,33.53,0,0
2014,1,30,23,190,SE,-6,-2,1020,36.66,0,0
2014,1,31,0,137,SE,-7,-1,1021,39.79,0,0
2014,1,31,1,469,SE,-7,-1,1021,41.58,0,0
2014,1,31,2,344,SE,-7,-1,1021,44.71,0,0
2014,1,31,3,281,SE,-7,-2,1021,46.5,0,0
2014,1,31,4,209,cv,-8,-2,1020,0.89,0,0
2014,1,31,5,150,NE,-9,-4,1020,0.89,0,0
2014,1,31,6,138,NW,-9,-4,1020,1.79,0,0
2014,1,31,7,133,NW,-8,-3,1020,3.58,0,0
2014,1,31,8,130,NW,-8,-4,1020,5.37,0,0
2014,1,31,9,143,NW,-6,-1,1020,9.39,0,0
2014,1,31,10,103,NW,-7,1,1020,13.41,0,0
2014,1,31,11,81,NW,-7,2,1020,17.43,0,0
2014,1,31,12,70,cv,-7,2,1019,0.89,0,0
2014,1,31,13,81,NW,-7,3,1019,1.79,0,0
2014,1,31,14,117,cv,-6,3,1018,0.89,0,0
2014,1,31,15,130,SE,-5,3,1017,1.79,0,0
2014,1,31,16,146,SE,-5,3,1017,3.58,0,0
2014,1,31,17,144,cv,-6,2,1017,0.89,0,0
2014,1,31,18,147,cv,-7,2,1018,1.78,0,0
2014,1,31,19,140,cv,-7,1,1019,2.67,0,0
2014,1,31,20,148,cv,-5,2,1019,3.56,0,0
2014,1,31,21,155,cv,-5,2,1019,4.45,0,0
2014,1,31,22,167,cv,-5,2,1019,4.9,0,0
2014,1,31,23,180,cv,-4,2,1019,5.79,0,0
2014,2,1,0,183,NE,-5,2,1019,0.89,0,0
2014,2,1,1,181,cv,-5,2,1018,0.45,0,0
2014,2,1,2,172,NW,-6,2,1019,1.79,0,0
2014,2,1,3,167,NW,-5,2,1018,2.68,0,0
2014,2,1,4,171,NW,-4,1,1018,4.47,0,0
2014,2,1,5,179,NW,-4,1,1017,6.26,0,0
2014,2,1,6,175,NW,-5,1,1017,8.05,0,0
2014,2,1,7,190,NW,-6,2,1018,11.18,0,0
2014,2,1,8,189,NW,-6,2,1017,14.31,0,0
2014,2,1,9,187,NW,-7,3,1018,17.44,0,0
2014,2,1,10,178,NW,-7,3,1018,20.57,0,0
2014,2,1,11,184,NE,-7,3,1018,0.89,0,0
2014,2,1,12,152,cv,-4,4,1017,0.89,0,0
2014,2,1,13,124,cv,-3,4,1016,1.78,0,0
2014,2,1,14,163,SE,-3,4,1015,1.79,0,0
2014,2,1,15,143,SE,-2,4,1015,3.58,0,0
2014,2,1,16,127,SE,-1,4,1014,5.37,0,0
2014,2,1,17,109,SE,-1,4,1014,8.5,0,0
2014,2,1,18,120,SE,-1,4,1014,11.63,0,0
2014,2,1,19,135,SE,-1,3,1013,14.76,0,0
2014,2,1,20,118,SE,-1,3,1013,17.89,0,0
2014,2,1,21,132,SE,-1,2,1013,21.02,0,0
2014,2,1,22,141,SE,-1,2,1013,25.04,0,0
2014,2,1,23,144,SE,-1,2,1012,28.17,0,0
2014,2,2,0,141,SE,-1,2,1012,29.96,0,0
2014,2,2,1,144,SE,-1,2,1012,33.09,0,0
2014,2,2,2,159,SE,-1,2,1012,36.22,0,0
2014,2,2,3,163,SE,-1,2,1011,39.35,0,0
2014,2,2,4,174,SE,-1,2,1011,41.14,0,0
2014,2,2,5,164,cv,-2,2,1011,0.89,0,0
2014,2,2,6,171,NW,-2,1,1012,3.13,0,0
2014,2,2,7,162,NW,-3,-1,1012,7.15,0,0
2014,2,2,8,152,NW,-2,2,1013,12.96,0,0
2014,2,2,9,141,NW,-5,5,1014,20.11,0,0
2014,2,2,10,66,NW,-10,8,1015,28.16,0,0
2014,2,2,11,22,NW,-19,10,1015,37.1,0,0
2014,2,2,12,15,NW,-20,10,1014,49.17,0,0
2014,2,2,13,13,NW,-21,10,1014,60.35,0,0
2014,2,2,14,13,NW,-21,10,1014,70.18,0,0
2014,2,2,15,12,NW,-24,9,1015,81.36,0,0
2014,2,2,16,13,NW,-24,9,1015,89.41,0,0
2014,2,2,17,10,NW,-27,6,1017,98.35,0,0
2014,2,2,18,9,NW,-29,4,1018,104.16,0,0
2014,2,2,19,8,NE,-33,3,1020,4.92,0,0
2014,2,2,20,9,NE,-34,3,1020,10.73,0,0
2014,2,2,21,7,NE,-34,2,1021,14.75,0,0
2014,2,2,22,9,NE,-33,2,1021,18.77,0,0
2014,2,2,23,8,NE,-35,1,1022,21.9,0,0
2014,2,3,0,10,NE,-35,1,1023,26.82,0,0
2014,2,3,1,8,NE,-34,0,1024,28.61,0,0
2014,2,3,2,10,NE,-29,0,1024,30.4,0,0
2014,2,3,3,9,cv,-28,0,1025,0.89,0,0
2014,2,3,4,6,NW,-21,-1,1026,8.05,0,0
2014,2,3,5,6,NW,-31,-2,1027,13.86,0,0
2014,2,3,6,7,NW,-35,-3,1028,22.8,0,0
2014,2,3,7,5,NW,-33,-4,1028,29.95,0,0
2014,2,3,8,6,NW,-33,-3,1029,38.89,0,0
2014,2,3,9,6,NW,-32,-2,1029,46.94,0,0
2014,2,3,10,4,NW,-32,-1,1029,54.99,0,0
2014,2,3,11,4,NW,-33,0,1029,63.04,0,0
2014,2,3,12,6,NW,-36,0,1027,71.09,0,0
2014,2,3,13,6,NW,-37,1,1026,80.03,0,0
2014,2,3,14,6,NW,-36,2,1025,88.08,0,0
2014,2,3,15,4,NW,-39,2,1025,96.13,0,0
2014,2,3,16,6,NW,-40,2,1025,104.18,0,0
2014,2,3,17,6,NW,-38,1,1026,113.12,0,0
2014,2,3,18,6,NW,-33,-1,1027,118.04,0,0
2014,2,3,19,6,NW,-34,-5,1028,122.06,0,0
2014,2,3,20,11,NW,-33,-5,1028,126.08,0,0
2014,2,3,21,11,NE,-33,-3,1029,4.02,0,0
2014,2,3,22,13,NE,-33,-5,1029,5.81,0,0
2014,2,3,23,16,NW,-32,-3,1029,4.92,0,0
2014,2,4,0,3,NW,-32,-5,1029,6.71,0,0
2014,2,4,1,7,NW,-31,-4,1030,12.52,0,0
2014,2,4,2,6,NW,-32,-5,1030,19.67,0,0
2014,2,4,3,6,NW,-32,-5,1030,25.48,0,0
2014,2,4,4,6,NW,-32,-5,1030,30.4,0,0
2014,2,4,5,6,NW,-32,-6,1030,35.32,0,0
2014,2,4,6,7,NW,-32,-6,1030,40.24,0,0
2014,2,4,7,10,NW,-32,-6,1031,46.05,0,0
2014,2,4,8,10,NW,-32,-5,1032,51.86,0,0
2014,2,4,9,9,NW,-32,-3,1032,56.78,0,0
2014,2,4,10,12,NW,-32,-2,1032,63.93,0,0
2014,2,4,11,12,NW,-34,-2,1032,71.08,0,0
2014,2,4,12,11,NW,-33,0,1031,72.87,0,0
2014,2,4,13,10,NW,-37,1,1030,76,0,0
2014,2,4,14,6,NW,-38,0,1028,80.02,0,0
2014,2,4,15,8,NW,-37,1,1028,81.81,0,0
2014,2,4,16,7,SE,-36,0,1028,3.13,0,0
2014,2,4,17,18,SE,-33,0,1027,6.26,0,0
2014,2,4,18,17,NE,-30,-2,1027,0.89,0,0
2014,2,4,19,50,SE,-27,-4,1028,0.89,0,0
2014,2,4,20,71,SE,-27,-4,1028,1.78,0,0
2014,2,4,21,91,SE,-27,-2,1029,3.57,0,0
2014,2,4,22,109,SE,-27,-2,1029,5.36,0,0
2014,2,4,23,126,NE,-24,-6,1030,0.89,0,0
2014,2,5,0,104,SE,-22,-5,1030,1.79,0,0
2014,2,5,1,80,SE,-25,-5,1029,3.58,0,0
2014,2,5,2,69,cv,-25,-5,1029,0.89,0,0
2014,2,5,3,62,SE,-25,-6,1029,1.79,0,0
2014,2,5,4,73,cv,-24,-7,1029,0.89,0,0
2014,2,5,5,115,cv,-25,-8,1029,1.34,0,0
2014,2,5,6,155,cv,-24,-11,1029,2.23,0,0
2014,2,5,7,148,NE,-22,-11,1030,0.89,0,0
2014,2,5,8,114,NE,-22,-11,1030,1.78,0,0
2014,2,5,9,94,cv,-22,-6,1030,0.89,0,0
2014,2,5,10,117,cv,-20,-4,1030,1.78,0,0
2014,2,5,11,118,cv,-19,-2,1030,2.67,0,0
2014,2,5,12,116,cv,-19,1,1029,3.56,0,0
2014,2,5,13,96,cv,-16,1,1028,4.45,0,0
2014,2,5,14,96,SE,-14,1,1027,4.02,0,0
2014,2,5,15,102,SE,-14,1,1027,7.15,0,0
2014,2,5,16,99,SE,-14,1,1027,8.94,0,0
2014,2,5,17,104,SE,-13,0,1027,10.73,0,0
2014,2,5,18,101,SE,-12,-1,1028,11.62,0,0
2014,2,5,19,92,SE,-12,-2,1028,12.51,0,0
2014,2,5,20,76,SE,-12,-3,1028,13.4,0,0
2014,2,5,21,90,SE,-12,-3,1028,14.29,0,0
2014,2,5,22,111,SE,-11,-4,1029,16.08,0,0
2014,2,5,23,125,NE,-12,-5,1029,1.79,0,0
2014,2,6,0,139,NE,-12,-4,1029,2.68,0,0
2014,2,6,1,151,cv,-12,-5,1029,0.89,0,0
2014,2,6,2,204,SE,-12,-5,1029,1.79,0,0
2014,2,6,3,203,cv,-13,-6,1029,0.89,0,0
2014,2,6,4,200,NW,-14,-7,1029,0.89,0,0
2014,2,6,5,187,NW,-13,-8,1029,2.68,0,0
2014,2,6,6,168,cv,-13,-6,1030,0.45,0,0
2014,2,6,7,158,cv,-13,-7,1030,1.34,0,0
2014,2,6,8,155,NE,-12,-7,1031,0.89,0,0
2014,2,6,9,154,NW,-11,-3,1032,1.79,0,0
2014,2,6,10,146,NW,-12,-1,1032,3.58,0,0
2014,2,6,11,150,NW,-13,0,1031,5.37,0,0
2014,2,6,12,136,cv,-15,1,1030,0.89,0,0
2014,2,6,13,130,cv,-15,1,1029,1.78,0,0
2014,2,6,14,122,cv,-16,2,1029,2.67,0,0
2014,2,6,15,125,cv,-16,2,1029,3.56,0,0
2014,2,6,16,121,SE,-15,1,1030,1.79,0,0
2014,2,6,17,108,SE,-16,1,1029,3.58,0,0
2014,2,6,18,102,cv,-16,0,1029,0.89,0,0
2014,2,6,19,118,cv,-14,-1,1030,1.34,0,0
2014,2,6,20,130,SE,-14,-1,1030,0.89,0,0
2014,2,6,21,155,SE,-12,-1,1031,2.68,0,0
2014,2,6,22,131,SE,-8,-2,1031,4.47,0,0
2014,2,6,23,93,SE,-6,-1,1031,7.6,0,0
2014,2,7,0,91,SE,-7,-2,1031,9.39,0,0
2014,2,7,1,86,SE,-7,-2,1030,12.52,0,0
2014,2,7,2,101,SE,-7,-2,1030,15.65,0,0
2014,2,7,3,105,SE,-8,-2,1030,17.44,0,0
2014,2,7,4,110,SE,-10,-3,1029,19.23,0,0
2014,2,7,5,112,SE,-11,-3,1029,22.36,0,0
2014,2,7,6,119,SE,-10,-3,1029,26.38,1,0
2014,2,7,7,100,SE,-8,-4,1029,30.4,2,0
2014,2,7,8,105,SE,-7,-5,1029,32.19,3,0
2014,2,7,9,105,SE,-7,-5,1029,33.98,4,0
2014,2,7,10,112,SE,-7,-5,1029,35.77,5,0
2014,2,7,11,107,SE,-7,-4,1029,37.56,6,0
2014,2,7,12,94,SE,-7,-4,1028,39.35,7,0
2014,2,7,13,84,SE,-6,-3,1026,41.14,8,0
2014,2,7,14,89,SE,-7,-4,1026,44.27,9,0
2014,2,7,15,90,SE,-6,-3,1025,46.06,10,0
2014,2,7,16,98,SE,-7,-3,1024,47.85,11,0
2014,2,7,17,100,SE,-6,-3,1024,49.64,12,0
2014,2,7,18,109,SE,-7,-3,1025,51.43,13,0
2014,2,7,19,107,SE,-7,-3,1025,54.56,14,0
2014,2,7,20,107,SE,-7,-3,1025,57.69,15,0
2014,2,7,21,106,SE,-6,-4,1025,59.48,16,0
2014,2,7,22,108,SE,-6,-4,1025,61.27,17,0
2014,2,7,23,109,SE,-6,-4,1025,63.06,18,0
2014,2,8,0,106,SE,-6,-4,1025,66.19,19,0
2014,2,8,1,95,SE,-6,-4,1025,69.32,20,0
2014,2,8,2,94,SE,-6,-4,1025,71.11,21,0
2014,2,8,3,88,SE,-6,-4,1025,72,22,0
2014,2,8,4,115,cv,-7,-4,1024,0.89,23,0
2014,2,8,5,133,cv,-7,-4,1024,1.78,0,0
2014,2,8,6,132,NE,-6,-4,1024,1.79,0,0
2014,2,8,7,147,NE,-7,-4,1025,2.68,0,0
2014,2,8,8,147,NW,-7,-5,1026,3.13,0,0
2014,2,8,9,146,NW,-7,-5,1027,4.92,0,0
2014,2,8,10,79,NE,-6,-3,1028,1.79,0,0
2014,2,8,11,38,NW,-8,0,1028,3.13,0,0
2014,2,8,12,20,NW,-13,1,1027,7.15,0,0
2014,2,8,13,14,NE,-14,0,1027,4.02,0,0
2014,2,8,14,10,NW,-14,2,1027,4.92,0,0
2014,2,8,15,6,NE,-16,1,1027,3.13,0,0
2014,2,8,16,9,NW,-16,2,1027,7.15,0,0
2014,2,8,17,7,NW,-17,0,1028,15.2,0,0
2014,2,8,18,10,NW,-17,-3,1030,21.01,0,0
2014,2,8,19,8,NW,-19,-3,1031,29.06,0,0
2014,2,8,20,7,NW,-19,-5,1033,34.87,0,0
2014,2,8,21,14,NW,-20,-6,1034,40.68,0,0
2014,2,8,22,10,NW,-21,-7,1035,46.49,0,0
2014,2,8,23,6,NW,-21,-8,1036,50.51,0,0
2014,2,9,0,9,NW,-21,-7,1036,55.43,0,0
2014,2,9,1,13,NW,-22,-8,1037,61.24,0,0
2014,2,9,2,9,NW,-22,-8,1037,66.16,0,0
2014,2,9,3,10,NW,-22,-9,1037,71.08,0,0
2014,2,9,4,9,NW,-23,-11,1037,74.21,0,0
2014,2,9,5,10,NW,-22,-12,1037,77.34,0,0
2014,2,9,6,10,NW,-22,-10,1037,82.26,0,0
2014,2,9,7,11,NW,-22,-9,1038,88.07,0,0
2014,2,9,8,12,NW,-21,-10,1038,91.2,0,0
2014,2,9,9,16,NW,-21,-7,1039,95.22,0,0
2014,2,9,10,12,NW,-22,-5,1038,100.14,0,0
2014,2,9,11,17,NW,-22,-4,1038,105.06,0,0
2014,2,9,12,14,NW,-22,-3,1037,109.08,0,0
2014,2,9,13,14,NW,-22,-3,1036,113.1,0,0
2014,2,9,14,12,NW,-21,-1,1035,116.23,0,0
2014,2,9,15,14,NW,-22,-1,1034,119.36,0,0
2014,2,9,16,10,cv,-22,-1,1034,0.89,0,0
2014,2,9,17,11,NW,-22,-1,1034,3.13,0,0
2014,2,9,18,11,NW,-21,-2,1035,7.15,0,0
2014,2,9,19,14,NW,-20,-3,1035,12.07,0,0
2014,2,9,20,15,NW,-20,-4,1036,16.09,0,0
2014,2,9,21,26,NW,-19,-5,1036,21.01,0,0
2014,2,9,22,24,NW,-19,-8,1037,22.8,0,0
2014,2,9,23,18,NW,-21,-9,1037,26.82,0,0
2014,2,10,0,11,NW,-19,-9,1038,29.95,0,0
2014,2,10,1,12,NW,-21,-9,1038,33.08,0,0
2014,2,10,2,9,NW,-20,-9,1038,36.21,0,0
2014,2,10,3,9,NW,-21,-12,1037,39.34,0,0
2014,2,10,4,13,NW,-21,-11,1037,42.47,0,0
2014,2,10,5,9,NW,-21,-12,1037,45.6,0,0
2014,2,10,6,8,NE,-21,-10,1037,1.79,0,0
2014,2,10,7,7,NW,-21,-12,1037,1.79,0,0
2014,2,10,8,13,NW,-18,-9,1038,4.92,0,0
2014,2,10,9,13,NE,-20,-6,1038,4.92,0,0
2014,2,10,10,22,NE,-21,-5,1038,8.94,0,0
2014,2,10,11,10,NW,-22,-3,1037,3.13,0,0
2014,2,10,12,18,NW,-23,-3,1036,4.92,0,0
2014,2,10,13,20,SE,-22,-3,1034,1.79,0,0
2014,2,10,14,20,SE,-21,-2,1033,3.58,0,0
2014,2,10,15,26,SE,-21,-1,1032,5.37,0,0
2014,2,10,16,24,SE,-21,-1,1032,8.5,0,0
2014,2,10,17,25,SE,-19,-3,1032,12.52,0,0
2014,2,10,18,34,SE,-19,-3,1032,16.54,0,0
2014,2,10,19,42,SE,-18,-4,1032,19.67,0,0
2014,2,10,20,47,SE,-18,-4,1032,21.46,0,0
2014,2,10,21,53,cv,-16,-6,1032,0.89,0,0
2014,2,10,22,64,cv,-16,-7,1032,1.78,0,0
2014,2,10,23,65,SE,-15,-8,1032,0.89,0,0
2014,2,11,0,66,cv,-16,-10,1031,0.89,0,0
2014,2,11,1,76,SE,-16,-10,1031,1.79,0,0
2014,2,11,2,83,NE,-15,-10,1030,0.89,0,0
2014,2,11,3,120,cv,-16,-12,1030,0.45,0,0
